Index,Confidence,Triple disease,Frequency (arms#),Target,type
,0.558241758,[Chest_pain  Abdominal_pain  Pyrexia],455,[Death],undirected
,0.558052434,[Diarrhoea  Abdominal_pain  Sepsis],534,[Death],undirected
,0.558035714,[Diarrhoea  Atrial_fibrillation  Vomiting],448,[Death],undirected
,0.558024691,[Convulsion  Nausea  Vomiting],405,[Death],undirected
,0.557971014,[Asthenia  Pyrexia  Dehydration],552,[Death],undirected
,0.557971014,[Renal_failure_acute  Dyspnoea  Pyrexia],552,[Death],undirected
,0.557956778,[Deep_vein_thrombosis  Chest_pain  Pneumonia],509,[Death],undirected
,0.557926829,[Gastroenteritis  Anaemia  Pneumonia],656,[Death],undirected
,0.557911909,[Urinary_tract_infection  Syncope  Pneumonia],613,[Death],undirected
,0.557798165,[Hypotension  Sepsis  Dehydration],545,[Death],undirected
,0.557788945,[Pleural_effusion  Fatigue  Vomiting],398,[Death],undirected
,0.557692308,[Bronchitis  Anaemia  Pneumonia],624,[Death],undirected
,0.557586837,[Convulsion  Pyrexia  Pneumonia],547,[Death],undirected
,0.557544757,[Cerebrovascular_accident  Nausea  Vomiting],391,[Death],undirected
,0.557539683,[Chronic_obstructive_pulmonary_disease  Myocardial_infarction  Pneumonia],504,[Death],undirected
,0.557522124,[Respiratory_failure  Pyrexia  Pneumonia],565,[Death],undirected
,0.557504873,[Deep_vein_thrombosis  Dyspnoea  Pyrexia],513,[Death],undirected
,0.557504873,[Abdominal_pain  Syncope  Dehydration],513,[Death],undirected
,0.557416268,[Diarrhoea  Cellulitis  Nausea],418,[Death],undirected
,0.557077626,[Fatigue  Anaemia  Vomiting],438,[Death],undirected
,0.556686047,[Atrial_fibrillation  Sepsis  Pneumonia],688,[Death],undirected
,0.556405354,[Asthenia  Abdominal_pain  Pneumonia],523,[Death],undirected
,0.556377079,[Deep_vein_thrombosis  Pulmonary_embolism  Pyrexia],541,[Death],undirected
,0.556354916,[Atrial_fibrillation  Abdominal_pain  Nausea],417,[Death],undirected
,0.556302521,[Deep_vein_thrombosis  Dehydration  Pneumonia],595,[Death],undirected
,0.556277056,[Chronic_obstructive_pulmonary_disease  Cellulitis  Pneumonia],462,[Death],undirected
,0.5562249,[Dizziness  Nausea  Vomiting],498,[Death],undirected
,0.556122449,[Thrombocytopenia  Dyspnoea  Abdominal_pain],392,[Death],undirected
,0.556109726,[Chest_pain  Nausea  Pyrexia],401,[Death],undirected
,0.556085919,[Atrial_fibrillation  Nausea  Pyrexia],419,[Death],undirected
,0.555992141,[Thrombocytopenia  Sepsis  Pyrexia],509,[Death],undirected
,0.555825243,[Thrombocytopenia  Dyspnoea  Nausea],412,[Death],undirected
,0.555555556,[Hypotension  Diarrhoea  Nausea],396,[Death],undirected
,0.555335968,[Urinary_tract_infection  Anaemia  Vomiting],506,[Death],undirected
,0.555172414,[Pulmonary_embolism  Cellulitis  Pneumonia],580,[Death],undirected
,0.555125725,[Atrial_fibrillation  Vomiting  Dehydration],517,[Death],undirected
,0.555084746,[Fatigue  Pyrexia  Dehydration],472,[Death],undirected
,0.555012225,[Osteoarthritis  Cellulitis  Pneumonia],409,[Death],undirected
,0.554987212,[Fatigue  Anaemia  Nausea],391,[Death],undirected
,0.554973822,[Bronchitis  Cellulitis  Pneumonia],573,[Death],undirected
,0.554924242,[Hypertension  Vomiting  Dehydration],528,[Death],undirected
,0.554852321,[Urinary_tract_infection  Gastroenteritis  Pyrexia],474,[Death],undirected
,0.554809843,[Urinary_tract_infection  Dyspnoea  Nausea],447,[Death],undirected
,0.554671968,[Constipation  Pyrexia  Pneumonia],503,[Death],undirected
,0.554404145,[Hypotension  Syncope  Pneumonia],579,[Death],undirected
,0.554393305,[Atrial_fibrillation  Pyrexia  Vomiting],478,[Death],undirected
,0.554240631,[Deep_vein_thrombosis  Pulmonary_embolism  Abdominal_pain],507,[Death],undirected
,0.554216867,[Thrombocytopenia  Abdominal_pain  Anaemia],415,[Death],undirected
,0.554151625,[Hypertension  Dehydration  Pneumonia],554,[Death],undirected
,0.554123711,[Thrombocytopenia  Pleural_effusion  Pneumonia],388,[Death],undirected
,0.554112554,[Gastroenteritis  Abdominal_pain  Pyrexia],462,[Death],undirected
,0.554098361,[Pulmonary_embolism  Anaemia  Pyrexia],610,[Death],undirected
,0.554,[Hypertension  Cellulitis  Pneumonia],500,[Death],undirected
,0.553903346,[Asthenia  Dyspnoea  Vomiting],538,[Death],undirected
,0.553872054,[Urinary_tract_infection  Sepsis  Dehydration],594,[Death],undirected
,0.553846154,[Thrombocytopenia  Abdominal_pain  Dehydration],390,[Death],undirected
,0.553775744,[Abdominal_pain  Syncope  Nausea],437,[Death],undirected
,0.553752535,[Hypertension  Abdominal_pain  Pneumonia],493,[Death],undirected
,0.553734062,[Angina_pectoris  Myocardial_infarction  Pneumonia],549,[Death],undirected
,0.553699284,[Deep_vein_thrombosis  Abdominal_pain  Nausea],419,[Death],undirected
,0.553610503,[Asthenia  Diarrhoea  Nausea],457,[Death],undirected
,0.5536,[Cerebrovascular_accident  Atrial_fibrillation  Pneumonia],625,[Death],undirected
,0.55354201,[Dyspnoea  Cellulitis  Anaemia],607,[Death],undirected
,0.553333333,[Cardiac_failure_congestive  Abdominal_pain  Pneumonia],450,[Death],undirected
,0.553153153,[Asthenia  Anaemia  Pyrexia],555,[Death],undirected
,0.553097345,[Syncope  Pyrexia  Pneumonia],678,[Death],undirected
,0.553061224,[Deep_vein_thrombosis  Diarrhoea  Vomiting],490,[Death],undirected
,0.552941176,[Hypotension  Dyspnoea  Nausea],425,[Death],undirected
,0.552941176,[Chest_pain  Sepsis  Pneumonia],595,[Death],undirected
,0.552919708,[Pulmonary_embolism  Abdominal_pain  Anaemia],548,[Death],undirected
,0.552884615,[Asthenia  Abdominal_pain  Nausea],416,[Death],undirected
,0.552845528,[Hypotension  Syncope  Vomiting],492,[Death],undirected
,0.552742616,[Fatigue  Dyspnoea  Pyrexia],474,[Death],undirected
,0.552734375,[Hypotension  Sepsis  Vomiting],512,[Death],undirected
,0.552677029,[Renal_failure  Pyrexia  Pneumonia],579,[Death],undirected
,0.552631579,[Diarrhoea  Abdominal_pain  Cellulitis],456,[Death],undirected
,0.552462527,[Back_pain  Abdominal_pain  Pyrexia],467,[Death],undirected
,0.552367288,[Atrial_fibrillation  Anaemia  Pneumonia],697,[Death],undirected
,0.552301255,[Asthenia  Abdominal_pain  Pyrexia],478,[Death],undirected
,0.55226209,[Pulmonary_embolism  Diarrhoea  Pneumonia],641,[Death],undirected
,0.552147239,[Fatigue  Dyspnoea  Pneumonia],489,[Death],undirected
,0.552062868,[Renal_failure_acute  Diarrhoea  Dehydration],509,[Death],undirected
,0.551971326,[Urinary_tract_infection  Abdominal_pain  Sepsis],558,[Death],undirected
,0.551959114,[Chest_pain  Pulmonary_embolism  Pneumonia],587,[Death],undirected
,0.551923077,[Urinary_tract_infection  Dyspnoea  Vomiting],520,[Death],undirected
,0.55186722,[Renal_failure_acute  Sepsis  Vomiting],482,[Death],undirected
,0.551724138,[Asthenia  Anaemia  Pneumonia],609,[Death],undirected
,0.551724138,[Hypotension  Dyspnoea  Vomiting],493,[Death],undirected
,0.551663748,[Angina_pectoris  Atrial_fibrillation  Pneumonia],571,[Death],undirected
,0.551648352,[Fatigue  Dyspnoea  Vomiting],455,[Death],undirected
,0.551578947,[Pleural_effusion  Anaemia  Vomiting],475,[Death],undirected
,0.551578947,[Asthenia  Dyspnoea  Nausea],475,[Death],undirected
,0.551558753,[Renal_failure_acute  Nausea  Sepsis],417,[Death],undirected
,0.551401869,[Urinary_tract_infection  Sepsis  Vomiting],535,[Death],undirected
,0.551383399,[Pleural_effusion  Abdominal_pain  Dehydration],506,[Death],undirected
,0.551369863,[Pleural_effusion  Dehydration  Pneumonia],584,[Death],undirected
,0.551362683,[Fatigue  Anaemia  Pneumonia],477,[Death],undirected
,0.551307847,[Deep_vein_thrombosis  Dyspnoea  Vomiting],497,[Death],undirected
,0.551282051,[Hypertension  Nausea  Dehydration],468,[Death],undirected
,0.550976139,[Renal_failure  Nausea  Dehydration],461,[Death],undirected
,0.550955414,[Renal_failure_acute  Urinary_tract_infection  Pneumonia],628,[Death],undirected
,0.550774527,[Deep_vein_thrombosis  Atrial_fibrillation  Pneumonia],581,[Death],undirected
,0.550480769,[Headache  Anaemia  Pneumonia],416,[Death],undirected
,0.55047619,[Renal_failure_acute  Abdominal_pain  Anaemia],525,[Death],undirected
,0.550200803,[Urinary_tract_infection  Cellulitis  Pyrexia],498,[Death],undirected
,0.550179211,[Renal_failure_acute  Anaemia  Dehydration],558,[Death],undirected
,0.550082102,[Hypotension  Dyspnoea  Pneumonia],609,[Death],undirected
,0.55,[Chest_pain  Vomiting  Dehydration],480,[Death],undirected
,0.55,[Pleural_effusion  Dyspnoea  Nausea],440,[Death],undirected
,0.549682875,[Pulmonary_embolism  Diarrhoea  Nausea],473,[Death],undirected
,0.549679487,[Asthenia  Dyspnoea  Pneumonia],624,[Death],undirected
,0.549657534,[Renal_failure_acute  Anaemia  Pyrexia],584,[Death],undirected
,0.549606299,[Diarrhoea  Sepsis  Dehydration],635,[Death],undirected
,0.549568966,[Urinary_tract_infection  Nausea  Sepsis],464,[Death],undirected
,0.54950495,[Infection  Nausea  Vomiting],404,[Death],undirected
,0.54950495,[Hypotension  Anaemia  Pneumonia],606,[Death],undirected
,0.549473684,[Pulmonary_embolism  Anaemia  Nausea],475,[Death],undirected
,0.549469965,[Asthenia  Dyspnoea  Pyrexia],566,[Death],undirected
,0.549429658,[Diarrhoea  Urinary_tract_infection  Dyspnoea],526,[Death],undirected
,0.549327354,[Deep_vein_thrombosis  Pulmonary_embolism  Nausea],446,[Death],undirected
,0.549242424,[Renal_failure  Vomiting  Pneumonia],528,[Death],undirected
,0.549194991,[Back_pain  Pyrexia  Pneumonia],559,[Death],undirected
,0.549118388,[Fatigue  Diarrhoea  Nausea],397,[Death],undirected
,0.549107143,[Constipation  Abdominal_pain  Pneumonia],448,[Death],undirected
,0.548983364,[Urinary_tract_infection  Dyspnoea  Abdominal_pain],541,[Death],undirected
,0.54893617,[Atrial_fibrillation  Dyspnoea  Pneumonia],705,[Death],undirected
,0.548623853,[Urinary_tract_infection  Abdominal_pain  Anaemia],545,[Death],undirected
,0.548523207,[Thrombocytopenia  Anaemia  Dehydration],474,[Death],undirected
,0.548514851,[Deep_vein_thrombosis  Vomiting  Dehydration],505,[Death],undirected
,0.548463357,[Constipation  Fatigue  Vomiting],423,[Death],undirected
,0.54829932,[Pulmonary_embolism  Anaemia  Pneumonia],735,[Death],undirected
,0.548179872,[Atrial_fibrillation  Nausea  Dehydration],467,[Death],undirected
,0.548165138,[Renal_failure_acute  Dyspnoea  Nausea],436,[Death],undirected
,0.548148148,[Headache  Diarrhoea  Pneumonia],405,[Death],undirected
,0.548051948,[Ileus  Vomiting  Dehydration],385,[Death],undirected
,0.548022599,[Diarrhoea  Syncope  Vomiting],531,[Death],undirected
,0.548,[Renal_failure_acute  Dyspnoea  Vomiting],500,[Death],undirected
,0.547758285,[Hypotension  Pyrexia  Dehydration],513,[Death],undirected
,0.547747748,[Renal_failure_acute  Sepsis  Pyrexia],555,[Death],undirected
,0.547619048,[Renal_failure  Nausea  Pneumonia],462,[Death],undirected
,0.54756871,[Abdominal_pain  Cellulitis  Dehydration],473,[Death],undirected
,0.547535211,[Abdominal_pain  Anaemia  Sepsis],568,[Death],undirected
,0.547528517,[Cellulitis  Anaemia  Vomiting],526,[Death],undirected
,0.547528517,[Pleural_effusion  Anaemia  Pyrexia],526,[Death],undirected
,0.547445255,[Myocardial_infarction  Atrial_fibrillation  Pneumonia],685,[Death],undirected
,0.547406082,[Asthenia  Vomiting  Dehydration],559,[Death],undirected
,0.547058824,[Thrombocytopenia  Diarrhoea  Pyrexia],510,[Death],undirected
,0.546910755,[Constipation  Abdominal_pain  Dehydration],437,[Death],undirected
,0.546845124,[Thrombocytopenia  Diarrhoea  Pneumonia],523,[Death],undirected
,0.546603476,[Atrial_fibrillation  Pyrexia  Pneumonia],633,[Death],undirected
,0.546460177,[Cellulitis  Anaemia  Nausea],452,[Death],undirected
,0.546351085,[Cardiac_failure_congestive  Cellulitis  Pneumonia],507,[Death],undirected
,0.546247818,[Pulmonary_embolism  Diarrhoea  Pyrexia],573,[Death],undirected
,0.546003017,[Atrial_fibrillation  Dehydration  Pneumonia],663,[Death],undirected
,0.545945946,[Pulmonary_embolism  Dyspnoea  Abdominal_pain],555,[Death],undirected
,0.545808967,[Dyspnoea  Cellulitis  Vomiting],513,[Death],undirected
,0.545746388,[Chest_pain  Anaemia  Pneumonia],623,[Death],undirected
,0.5456621,[Diarrhoea  Urinary_tract_infection  Nausea],438,[Death],undirected
,0.545657016,[Hypotension  Syncope  Nausea],449,[Death],undirected
,0.545623836,[Gastroenteritis  Pyrexia  Dehydration],537,[Death],undirected
,0.545597484,[Syncope  Vomiting  Dehydration],636,[Death],undirected
,0.545454545,[Deep_vein_thrombosis  Nausea  Pyrexia],451,[Death],undirected
,0.545304778,[Chest_pain  Dehydration  Pneumonia],607,[Death],undirected
,0.54517134,[Chest_pain  Atrial_fibrillation  Pneumonia],642,[Death],undirected
,0.545155993,[Chest_pain  Urinary_tract_infection  Pneumonia],609,[Death],undirected
,0.545045045,[Dyspnoea  Cellulitis  Nausea],444,[Death],undirected
,0.545045045,[Renal_failure_acute  Anaemia  Nausea],444,[Death],undirected
,0.545023697,[Hypertension  Abdominal_pain  Vomiting],422,[Death],undirected
,0.545023697,[Thrombocytopenia  Anaemia  Nausea],422,[Death],undirected
,0.545008183,[Asthenia  Vomiting  Pneumonia],611,[Death],undirected
,0.544991511,[Renal_failure_acute  Cellulitis  Pneumonia],589,[Death],undirected
,0.544973545,[Cardiac_failure_congestive  Atrial_fibrillation  Pneumonia],567,[Death],undirected
,0.544921875,[Fatigue  Pyrexia  Pneumonia],512,[Death],undirected
,0.544789762,[Pleural_effusion  Dyspnoea  Pyrexia],547,[Death],undirected
,0.54473161,[Pleural_effusion  Abdominal_pain  Pyrexia],503,[Death],undirected
,0.54467354,[Gastroenteritis  Vomiting  Pneumonia],582,[Death],undirected
,0.544483986,[Back_pain  Dehydration  Pneumonia],562,[Death],undirected
,0.544444444,[Hypotension  Nausea  Sepsis],450,[Death],undirected
,0.544204322,[Constipation  Dehydration  Pneumonia],509,[Death],undirected
,0.544198895,[Dyspnoea  Syncope  Pneumonia],724,[Death],undirected
,0.544117647,[Pleural_effusion  Anaemia  Pneumonia],612,[Death],undirected
,0.544080605,[Coronary_artery_disease  Cardiac_failure_congestive  Pneumonia],397,[Death],undirected
,0.54396728,[Atrial_fibrillation  Abdominal_pain  Vomiting],489,[Death],undirected
,0.543933054,[Back_pain  Abdominal_pain  Dehydration],478,[Death],undirected
,0.543933054,[Cardiac_failure_congestive  Chest_pain  Pneumonia],478,[Death],undirected
,0.543524416,[Asthenia  Abdominal_pain  Vomiting],471,[Death],undirected
,0.543516874,[Bronchitis  Urinary_tract_infection  Pneumonia],563,[Death],undirected
,0.543352601,[Thrombocytopenia  Pyrexia  Dehydration],519,[Death],undirected
,0.542976939,[Thrombocytopenia  Dyspnoea  Vomiting],477,[Death],undirected
,0.54294032,[Diarrhoea  Dyspnoea  Anaemia],687,[Death],undirected
,0.542914172,[Coronary_artery_disease  Myocardial_infarction  Pneumonia],501,[Death],undirected
,0.542910448,[Diarrhoea  Gastroenteritis  Pyrexia],536,[Death],undirected
,0.5428051,[Gastroenteritis  Abdominal_pain  Pneumonia],549,[Death],undirected
,0.54248366,[Back_pain  Pyrexia  Vomiting],459,[Death],undirected
,0.542372881,[Constipation  Fatigue  Nausea],413,[Death],undirected
,0.542213884,[Pulmonary_embolism  Diarrhoea  Abdominal_pain],533,[Death],undirected
,0.542213884,[Renal_failure_acute  Diarrhoea  Pyrexia],533,[Death],undirected
,0.542074364,[Diarrhoea  Cellulitis  Vomiting],511,[Death],undirected
,0.542056075,[Pulmonary_embolism  Urinary_tract_infection  Pneumonia],642,[Death],undirected
,0.541984733,[Abdominal_pain  Cellulitis  Nausea],393,[Death],undirected
,0.541935484,[Asthenia  Dehydration  Pneumonia],620,[Death],undirected
,0.541871921,[Chest_pain  Syncope  Pneumonia],609,[Death],undirected
,0.541800643,[Atrial_fibrillation  Cellulitis  Pneumonia],622,[Death],undirected
,0.541666667,[Thrombocytopenia  Sepsis  Pneumonia],552,[Death],undirected
,0.54137931,[Myocardial_infarction  Cellulitis  Pneumonia],580,[Death],undirected
,0.541202673,[Fatigue  Diarrhoea  Vomiting],449,[Death],undirected
,0.541118421,[Diarrhoea  Gastroenteritis  Pneumonia],608,[Death],undirected
,0.540869565,[Asthenia  Pyrexia  Vomiting],575,[Death],undirected
,0.540838852,[Pleural_effusion  Nausea  Pyrexia],453,[Death],undirected
,0.540834846,[Pleural_effusion  Vomiting  Dehydration],551,[Death],undirected
,0.540723982,[Deep_vein_thrombosis  Nausea  Dehydration],442,[Death],undirected
,0.540650407,[Pulmonary_embolism  Dyspnoea  Nausea],492,[Death],undirected
,0.540540541,[Back_pain  Nausea  Pyrexia],407,[Death],undirected
,0.540345821,[Diarrhoea  Sepsis  Pyrexia],694,[Death],undirected
,0.540308748,[Urinary_tract_infection  Dyspnoea  Pyrexia],583,[Death],undirected
,0.540268456,[Pulmonary_embolism  Pyrexia  Dehydration],596,[Death],undirected
,0.540229885,[Diarrhoea  Urinary_tract_infection  Abdominal_pain],522,[Death],undirected
,0.540076336,[Deep_vein_thrombosis  Pyrexia  Vomiting],524,[Death],undirected
,0.539888683,[Diarrhoea  Nausea  Sepsis],539,[Death],undirected
,0.539837398,[Pulmonary_embolism  Dyspnoea  Pyrexia],615,[Death],undirected
,0.53968254,[Asthenia  Nausea  Pyrexia],504,[Death],undirected
,0.539556962,[Anaemia  Sepsis  Vomiting],632,[Death],undirected
,0.539452496,[Atrial_fibrillation  Abdominal_pain  Pneumonia],621,[Death],undirected
,0.539325843,[Thrombocytopenia  Dehydration  Pneumonia],534,[Death],undirected
,0.539308176,[Pleural_effusion  Dyspnoea  Pneumonia],636,[Death],undirected
,0.539215686,[Pleural_effusion  Dyspnoea  Vomiting],510,[Death],undirected
,0.539007092,[Osteoarthritis  Myocardial_infarction  Pneumonia],423,[Death],undirected
,0.538997214,[Dyspnoea  Sepsis  Pyrexia],718,[Death],undirected
,0.538990826,[Renal_failure_acute  Diarrhoea  Nausea],436,[Death],undirected
,0.538947368,[Thrombocytopenia  Diarrhoea  Vomiting],475,[Death],undirected
,0.53894081,[Asthenia  Pyrexia  Pneumonia],642,[Death],undirected
,0.538834951,[Chest_pain  Abdominal_pain  Nausea],412,[Death],undirected
,0.538580247,[Diarrhoea  Sepsis  Vomiting],648,[Death],undirected
,0.538461538,[Hypotension  Sepsis  Pneumonia],650,[Death],undirected
,0.538306452,[Abdominal_pain  Syncope  Vomiting],496,[Death],undirected
,0.538230885,[Diarrhoea  Anaemia  Dehydration],667,[Death],undirected
,0.53816047,[Renal_failure_acute  Anaemia  Vomiting],511,[Death],undirected
,0.53807947,[Cellulitis  Anaemia  Pyrexia],604,[Death],undirected
,0.538071066,[Constipation  Vomiting  Dehydration],591,[Death],undirected
,0.537974684,[Thrombocytopenia  Nausea  Pneumonia],474,[Death],undirected
,0.537946429,[Headache  Dehydration  Pneumonia],448,[Death],undirected
,0.537931034,[Urinary_tract_infection  Sepsis  Pyrexia],580,[Death],undirected
,0.537864078,[Pleural_effusion  Pyrexia  Vomiting],515,[Death],undirected
,0.537800687,[Dyspnoea  Cellulitis  Pyrexia],582,[Death],undirected
,0.537634409,[Dyspnoea  Nausea  Sepsis],558,[Death],undirected
,0.537593985,[Asthenia  Nausea  Pneumonia],532,[Death],undirected
,0.537525355,[Deep_vein_thrombosis  Abdominal_pain  Vomiting],493,[Death],undirected
,0.537366548,[Pulmonary_embolism  Anaemia  Vomiting],562,[Death],undirected
